metabolite_id	metabolite_name
valtrpval_e	Valyl-Tryptophanyl-Valine (valtrpval_e)
valtrpval_c	Valyl-Tryptophanyl-Valine (valtrpval_c)
alaargcys_c	Alanyl-Arginyl-Cysteine (alaargcys_c)
alaarggly_c	Alanyl-Arginyl-Glycine (alaarggly_c)
argalathr_c	Arginyl-Alanyl-Threonine (argalathr_c)
argcysser_c	Arginyl-Cystinyl-Serine (argcysser_c)
argprothr_c	Arginyl-Prolyl-Threonine (argprothr_c)
argtyrval_c	Argtyrval (argtyrval_c)
argvaltrp_c	Arginyl-Valyl-Tryptophan (argvaltrp_c)
cysaspphe_c	Cystyl-Aspartyl-Phenylalanine (cysaspphe_c)
cyscys_c	Cystyl-Cysteine (cyscys_c)
cysglutrp_c	Cystyl-Glutamyl-Tryptophan (cysglutrp_c)
glntrpglu_c	Glutaminyl-Tryptophanyl-Glutamate (glntrpglu_c)
gluglu_c	Glutamyl-Glutamate (gluglu_c)
hisglnala_c	Histidyl-Glutaminyl-Alanine (hisglnala_c)
hislysala_c	Histidyl-Lysyl-Alanine (hislysala_c)
ileargile_c	Isoleucyl-Arginyl-Isoleucine (ileargile_c)
ileglyarg_c	Isolecyl-Glycyl-Arginine (ileglyarg_c)
ileserarg_c	Isolecyl-Seryl-Arginine (ileserarg_c)
iletrptyr_c	Isolecyl-Tryptophanyl-Tyrosine (iletrptyr_c)
lyslyslys_c	Lysyl-Lysyl-Lysine (lyslyslys_c)
lystyrile_c	Lysyl-Tyrosyl-Isoleucine (lystyrile_c)
pheglnphe_c	Phenylalanyl-Glutaminyl-Phenylalanine (pheglnphe_c)
pheleuasp_c	Phenylalanyl-Leucyl-Aspartate (pheleuasp_c)
phephe_c	Phenylalanyl-Phenylalanine (phephe_c)
pheproarg_c	Phenylalanyl-Prolyl-Arginine (pheproarg_c)
proargcys_c	Prolyl-Arginyl-Cysteine (proargcys_c)
prolyspro_c	Prolyl-Lysyl-Proline (prolyspro_c)
provalgln_c	Prolyl-Valyl-Glutamine (provalgln_c)
thrargtyr_c	Threonyl-Arginyl-Tyrosine (thrargtyr_c)
thrasntyr_c	Threonyl-Asparaginyl-Tyrosine (thrasntyr_c)
thrhishis_c	Threonyl-Histidinyl-Histidine (thrhishis_c)
thrmetarg_c	Threonyl-Methionyl-Arginine (thrmetarg_c)
thrphearg_c	Threonyl-Phenylalanyl-Arginine (thrphearg_c)
thrthrarg_c	Threonyl-Threonyl-Arginine (thrthrarg_c)
trpglugly_c	Tryptophanyl-Glutamyl-Glycine (trpglugly_c)
glyphe_c	Glycylphenylalanine (glyphe_c)
trpmetarg_c	Tryptophanyl-Methionyl-Arginine (trpmetarg_c)
trpthrglu_c	Tryptophanyl-Threonyl-Glutamate (trpthrglu_c)
trpthrtyr_c	Tryptophanyl-Threonyl-Tyrosine (trpthrtyr_c)
tyralaphe_c	Tyrosyl-Alaninyl-Phenylalanine (tyralaphe_c)
tyrargglu_c	Tyrosyl-Arginyl-Glutamate (tyrargglu_c)
tyrphetyr_c	Tyrosyl-Phenylalanyl-Tyrosine (tyrphetyr_c)
valserarg_c	Valyl-Seryl-Arginine (valserarg_c)
homoval_e	Homovanillate (homoval_e)
xolest182_hs_c	1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12) (xolest182_hs_c)
xolest205_hs_e	1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17) (xolest205_hs_e)
xolest205_hs_c	1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17) (xolest205_hs_c)
hdcecrn_e	Hexadecenoyl carnitine (hdcecrn_e)
xolest226_hs_c	Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19) (xolest226_hs_c)
ttdceacoa_c	Tetradecenoyl Coenzyme A (N-C14:1) (ttdceacoa_c)
bz_m	Benzoate (bz_m)
gncore1_c	GlcNAc-alpha-1,4-Core 1 (gncore1_c)
gncore1_e	GlcNAc-alpha-1,4-Core 1 (gncore1_e)
gncore2_c	GlcNAc-alpha-1,4-Core 2 (gncore2_c)
gncore2_e	GlcNAc-alpha-1,4-Core 2 (gncore2_e)
Lhcystin_e	L-Homocystine (Lhcystin_e)
pa_hs_m	Phosphatidic acid (homo sapiens) (pa_hs_m)
pglyc_hs_m	Phosphatidylglycerol (homo sapiens) (pglyc_hs_m)
pgp_hs_m	Phosphatidyl glycerol phosphate (homo sapiens) (pgp_hs_m)
core4_e	Core4 g (core4_e)
mqn11_c	Menaquinone-11 (mqn11_c)
mqn11_e	Menaquinone-11 (mqn11_e)
mqn9_c	Menaquinone-9 (mqn9_c)
mqn9_e	Menaquinone-9 (mqn9_e)
sTn_antigen_g	STn antigen g (sTn_antigen_g)
sTn_antigen_e	STn antigen g (sTn_antigen_e)
core7_e	Core7 g (core7_e)
core8_e	Core8 g (core8_e)
mqn10_e	Menaquinone-10 (mqn10_e)
mqn7_e	Menaquinone 7 C46H64O2 (mqn7_e)
lpam_e	Lipoamide C8H15NOS2 (lpam_e)
HC00342_e	Cis-aconitate(3-); (1Z)-prop-1-ene-1,2,3-tricarboxylat (HC00342_e)
CE2934_e	O-methylhippurate (CE2934_e)
mqn10_c	Menaquinone-10 (mqn10_c)
f1a_e	F1alpha (f1a_e)
34hpl_m	3  4 Hydroxyphenyl lactate C9H9O4 (34hpl_m)
prostge2_m	Prostaglandin E2 (prostge2_m)
lthstrl_c	5alpha-Cholest-7-en-3beta-ol (lthstrl_c)
pydxn_c	Pyridoxine (pydxn_c)
tag_hs_c	Triacylglycerol (homo sapiens) (tag_hs_c)
dxtrn_e	Phosphorylase-limit dextrin (glycogenin-1,6{4[1,4-Glc], 4[1,4-Glc]}) (dxtrn_e)
dhcholestanate_e	3alpha,7alpha-Dihydroxy-5beta-cholestanate (dhcholestanate_e)
thcholstoic_e	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate (thcholstoic_e)
xol7ah3_c	3alpha,7alpha,26-Trihydroxy-5beta-cholestane (xol7ah3_c)
xol7ah3_e	3alpha,7alpha,26-Trihydroxy-5beta-cholestane (xol7ah3_e)
xoldiolone_e	7alpha,12alpha-Dihydroxycholest-4-en-3-one (xoldiolone_e)
mqn8_e	Menaquinone 8 (mqn8_e)
phpyr_e	Phenylpyruvate (phpyr_e)
3mox4hoxm_e	3-Methoxy-4-hydroxymandelate (3mox4hoxm_e)
CE4970_c	2-methylbutyrylglycine (CE4970_c)
CE4970_e	2-methylbutyrylglycine (CE4970_e)
CE2026_c	3-methylcrotonoylglycine (CE2026_c)
CE2026_e	3-methylcrotonoylglycine (CE2026_e)
CE4968_e	Isovalerylglycine (CE4968_e)
actyr_m	N-Acetyl-Tyrosine (actyr_m)
sucacetat_c	Succinyl-Acetoacetate (sucacetat_c)
sucaceto_c	Succinylacetone (sucaceto_c)
sucaceto_e	Succinylacetone (sucaceto_e)
vanilpyr_c	Vanilpyruvic Acid (vanilpyr_c)
nacvanala_c	N-Acetylvanilalanine (nacvanala_c)
nacvanala_e	N-Acetylvanilalanine (nacvanala_e)
vanillac_c	Vanil-Lactate (vanillac_c)
vanillac_e	Vanil-Lactate (vanillac_e)
2h3mv_c	2-Hydroxy-3-Methyl-Valerate (2h3mv_c)
2h3mv_e	2-Hydroxy-3-Methyl-Valerate (2h3mv_e)
2m3hbu_m	2-Methyl-3-Hydroxy-Butyrate (2m3hbu_m)
2m3hbu_c	2-Methyl-3-Hydroxy-Butyrate (2m3hbu_c)
2m3hbu_e	2-Methyl-3-Hydroxy-Butyrate (2m3hbu_e)
2m3ovcoa_m	2-Methyl-3-Oxo-Valeryl Coenzyme A (2m3ovcoa_m)
2m3ovac_m	2-Methyl-3-Oxo-Valerate (2m3ovac_m)
2m3hvac_e	2-Methyl-3-Hydroxy-Valerate (2m3hvac_e)
3h3mglt_c	3-Hydroxy-3-Methyl-Glutarate (3h3mglt_c)
3h3mglt_e	3-Hydroxy-3-Methyl-Glutarate (3h3mglt_e)
3mglutac_m	3-Methyl-Glutaconate (3mglutac_m)
3mglutac_c	3-Methyl-Glutaconate (3mglutac_c)
3mglutac_e	3-Methyl-Glutaconate (3mglutac_e)
3mglutr_c	3-Methyl-Glutarate (3mglutr_c)
3mglutr_e	3-Methyl-Glutarate (3mglutr_e)
ppiogly_m	Propionyl-Glycine (ppiogly_m)
ppiogly_c	Propionyl-Glycine (ppiogly_c)
ppiogly_e	Propionyl-Glycine (ppiogly_e)
mvlac_c	Mevalonate-Lactone (mvlac_c)
mvlac_e	Mevalonate-Lactone (mvlac_e)
tiggly_m	Tiglyl Glycine (tiggly_m)
tiggly_c	Tiglyl Glycine (tiggly_c)
td2glutrcoa_m	Trans-Delta-2-Glutaryl Coenzyme A (td2glutrcoa_m)
3hglutcoa_m	3-Hydroxy-Glutaryl Coenzyme A (3hglutcoa_m)
3ohglutac_e	3-Hydroxy-Glutarate (3ohglutac_e)
glutcon_m	Glutaconate (glutcon_m)
glutcon_c	Glutaconate (glutcon_c)
glutcon_e	Glutaconate (glutcon_e)
3hivac_m	3-Hydroxyisovaleric Acid (3hivac_m)
3hivac_c	3-Hydroxyisovaleric Acid (3hivac_c)
3hivac_e	3-Hydroxyisovaleric Acid (3hivac_e)
3hadpac_c	3-Hydroxy-Adipate (3hadpac_c)
3hadpac_e	3-Hydroxy-Adipate (3hadpac_e)
3ohsebac_x	3-Hydroxy-Sebacic Acid (3ohsebac_x)
3ohsebac_c	3-Hydroxy-Sebacic Acid (3ohsebac_c)
3ohsebac_e	3-Hydroxy-Sebacic Acid (3ohsebac_e)
3ohsubac_c	3-Hydoxy-Suberic Acid (3ohsubac_c)
3ohsubac_e	3-Hydoxy-Suberic Acid (3ohsubac_e)
caproic_c	Caproic Acid (caproic_c)
7ohocata_c	7-Hydroxy-Octanoate (7ohocata_c)
7ohocata_e	7-Hydroxy-Octanoate (7ohocata_e)
ethmalcoa_c	Ethylmalonyl Coenzyme A (ethmalcoa_c)
ethmalac_c	Ethylmalonic Acid (ethmalac_c)
ethmalac_e	Ethylmalonic Acid (ethmalac_e)
hexgly_c	Hexanoyl-Glycine (hexgly_c)
hexgly_e	Hexanoyl-Glycine (hexgly_e)
methsuccoa_c	Methyl-Succinyl Coenzyme A (methsuccoa_c)
methsucc_c	Methyl-Succinate (methsucc_c)
methsucc_e	Methyl-Succinate (methsucc_e)
subgly_c	Suberyl-Glycine (subgly_c)
3aib_c	L-3-Amino-isobutanoate (3aib_c)
CE1243_e	12S-HHT (CE1243_e)
paf_hs_c	1-alkyl 2-acteylglycerol 3-phosphocholine (homo sapiens) (paf_hs_c)
pail_hs_e	Phosphatidylinositol (homo sapiens) (pail_hs_e)
pcholn226_hs_e	1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6) (pcholn226_hs_e)
pcholn226_hs_c	1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6) (pcholn226_hs_c)
pchol2ole_hs_c	2-Oleoylglycerophosphocholine (pchol2ole_hs_c)
pcholn224_hs_c	1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4) (pcholn224_hs_c)
pe15_hs_c	1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe) (pe15_hs_c)
pe226_hs_c	1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6) (pe226_hs_c)
pedh203_hs_c	1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14) (pedh203_hs_c)
pepalm_hs_e	1-Palmitoylglycerophosphoethanolamine (pepalm_hs_e)
pcholpalm_hs_e	1-Palmitoylglycerophosphocholine (pcholpalm_hs_e)
peste_hs_c	1-Stearoylglycerophosphoethanolamine (peste_hs_c)
sphmyln_hs_e	Sphingomyelin (homo sapiens) (sphmyln_hs_e)
sphmyln180241_hs_c	Sm (D18:0/24:1), Sphingomyelin (sphmyln180241_hs_c)
sphmyln18115_hs_e	Sm (D18:1/15:0), Sphingomyelin (sphmyln18115_hs_e)
sphmyln18116_hs_e	Sm (D18:1/16:0), Sphingomyelin (sphmyln18116_hs_e)
sphmyln181181_hs_e	Sm (D18:1/18:1), Sphingomyelin (sphmyln181181_hs_e)
sphmyln18120_hs_c	Sm (D18:1/20:0), Sphingomyelin (sphmyln18120_hs_c)
sphmyln181201_hs_c	Sm (D18:1/20:1), Sphingomyelin (sphmyln181201_hs_c)
sphmyln181221_hs_e	Sm (D18:1/22:1), Sphingomyelin (sphmyln181221_hs_e)
sphmyln1825_hs_e	Sm (D18:0/25:0), Sphingomyelin (sphmyln1825_hs_e)
pchol2linl_hs_c	2-Linoleoylglycerophosphocholine (pchol2linl_hs_c)
pcholar_hs_e	1-Arachidonoyl-Glycero-3-Phosphocholine (pcholar_hs_e)
pcholar_hs_c	1-Arachidonoyl-Glycero-3-Phosphocholine (pcholar_hs_c)
pcholn183_hs_e	1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15) (pcholn183_hs_e)
pcholn201_hs_c	1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1) (pcholn201_hs_c)
pcholn225_hs_c	1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3 (pcholn225_hs_c)
pcholn2254_hs_e	1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6 (pcholn2254_hs_e)
pe161_hs_e	1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9) (pe161_hs_e)
pear_hs_c	1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine (pear_hs_c)
sphmyln181161_hs_e	Sm (D18:1/16:1), Sphingomyelin (sphmyln181161_hs_e)
sphmyln18122_hs_e	Sm (D18:1/22:0), Sphingomyelin (sphmyln18122_hs_e)
thexdd_c	7Z,10Z-Hexadecadienoic Acid (thexdd_c)
thexdd_e	7Z,10Z-Hexadecadienoic Acid (thexdd_e)
hexdtr_e	(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid (hexdtr_e)
hpdececoa_m	Trans-Delta-2-Heptadecanoyl Coenzyme A (hpdececoa_m)
hpdece_m	Trans-Delta-2-Heptadecanoic Acid (hpdece_m)
hpdece_c	Trans-Delta-2-Heptadecanoic Acid (hpdece_c)
hpdece_e	Trans-Delta-2-Heptadecanoic Acid (hpdece_e)
CE4842_c	Trans,cis,cis-2,11,14-eicosatrienoyl-CoA (CE4842_c)
eic21114tr_c	Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid (eic21114tr_c)
eic21114tr_e	Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid (eic21114tr_e)
eandrstrn_c	16alpha-hydroxydehydroepiandrosterone (eandrstrn_c)
eandrstrn_e	16alpha-hydroxydehydroepiandrosterone (eandrstrn_e)
ahandrostan_c	3alpha-Hydroxy-5beta-androstan-17-one (ahandrostan_c)
ahandrostan_e	3alpha-Hydroxy-5beta-androstan-17-one (ahandrostan_e)
CE2209_e	5alpha-androstane-3alpha,17beta-diol (CE2209_e)
C05299_c	2-Methoxyestrone (C05299_c)
C05299_e	2-Methoxyestrone (C05299_e)
11docrtsl_e	11docrtsl c (11docrtsl_e)
11docrtstrn_e	11-Deoxycorticosterone (11docrtstrn_e)
prgnlone_e	Prgnlone c (prgnlone_e)
17ahprgnlone_e	17alpha-Hydroxypregnenolone (17ahprgnlone_e)
prgnlones_e	Pregnenolone sulfate (prgnlones_e)
CE1352_c	17Alpha-Hydroxypregnenolone Sulfate (CE1352_c)
CE1352_e	17Alpha-Hydroxypregnenolone Sulfate (CE1352_e)
mhista_e	N-Methylhistamine (mhista_e)
2hyoxplac_e	2-Hydroxyphenylacetate (2hyoxplac_e)
n8aspmd_e	N8-Acetylspermidine (n8aspmd_e)
2obut_e	2-Oxobutanoate (2obut_e)
trypta_e	Tryptamine cytosol (trypta_e)
CE7096_e	5,15-DiHETE (CE7096_e)
CE4877_e	15-deoxy-prostaglandin J2 (CE4877_e)
mlthf_e	5,10-Methylenetetrahydrofolate (mlthf_e)
CE2705_e	7,8-Dihydrobiopterin (CE2705_e)
13dampp_e	1 3 Diaminopropane C3H12N2 (13dampp_e)
hdd2crn_c	Trans-Hexadec-2-enoyl carnitine (hdd2crn_c)
hdd2crn_e	Trans-Hexadec-2-enoyl carnitine (hdd2crn_e)
34dhpha_e	3-4-Dihydroxyphenylacetate (34dhpha_e)
34dhoxmand_e	3,4-Dihydroxymandelate (34dhoxmand_e)
CE4969_e	Isobutyrylglycine (CE4969_e)
CE1310_c	N-acetyl-L-cysteine (CE1310_c)
CE1310_e	N-acetyl-L-cysteine (CE1310_e)
CE7081_e	15(R)-HEPE (CE7081_e)
egme_c	Ecgonine methyl ester (egme_c)
12harachd_e	12 hydroxy arachidonic acid (12harachd_e)
18harachd_e	18 hydroxy arachidonic acid (18harachd_e)
sql_e	Squalene C30H50 (sql_e)
orn__D_e	D-Ornithine (orn__D_e)
5g2oxpt_e	2-Oxoarginine (5g2oxpt_e)
andrstndn_e	Androst-4-ene-3,17-dione (andrstndn_e)
dhea_e	Dehydroepiandrosterone (dhea_e)
andrstandn_c	5alpha-androstane-3,17-dione (andrstandn_c)
C05301_e	2-Hydroxyestradiol-17beta (C05301_e)
C05302_e	2-Methoxyestradiol-17beta (C05302_e)
CE2211_e	Allopregnanolone (CE2211_e)
17ahprgstrn_e	17alpha-Hydroxyprogesterone (17ahprgstrn_e)
xol24oh_c	24-Hydroxycholesterol (xol24oh_c)
xol24oh_e	24-Hydroxycholesterol (xol24oh_e)
xol27oh_e	27-Hydroxycholesterol (xol27oh_e)
xol25oh_c	25-Hydroxycholesterol (xol25oh_c)
xol25oh_e	25-Hydroxycholesterol (xol25oh_e)
dsmsterol_e	Desmosterol; 3beta-cholesta-5,24-dien-3-ol (dsmsterol_e)
chsterols_e	Cholesterol sulfate (chsterols_e)
35diotyr_e	3,5-Diiodo-L-tyrosine (35diotyr_e)
CE1617_e	9-cis-retinoate (CE1617_e)
HC00005_e	ApoB100 (HC00005_e)
ldl_hs_e	Low Density Lipoprotein (ldl_hs_e)
HC00006_e	ApoC1 (HC00006_e)
HC00007_e	ApoC2 (HC00007_e)
HC00008_e	ApoC3 (HC00008_e)
HC00009_e	ApoE (HC00009_e)
hdl_hs_e	High Density Lipoprotein (hdl_hs_e)
myelin_hs_c	Myelin Sheath (myelin_hs_c)
HC00460_e	2,5-dihydroxybenzoate (HC00460_e)
fna5moxam_e	Formyl-N-acetyl-5-methoxykynurenamine (fna5moxam_e)
CE7085_e	5-HEPE; 5-hydroxyeicosapentaenoate (CE7085_e)
CE1401_e	Homocysteine thiolactone (CE1401_e)
glucys_e	Gamma-L-Glutamyl-L-cysteine (glucys_e)
melatn_e	Melatn c (melatn_e)
6hoxmelatn_e	6hoxmelatn c (6hoxmelatn_e)
C10164_c	Picolinic acid; pyridine-2-carboxylic acid (C10164_c)
C10164_e	Picolinic acid; pyridine-2-carboxylic acid (C10164_e)
C05769_e	Coproporphyrin I (C05769_e)
C05767_e	Uroporphyrin I (C05767_e)
C05770_e	Coproporphyrin Iii (C05770_e)
ametam_e	S-Adenosylmethioninamine (ametam_e)
xylu__D_e	D-Xylulose (xylu__D_e)
CE0737_e	Malonic dialdehyde (CE0737_e)
im4ac_c	Imidazole-4-acetate (im4ac_c)
im4ac_e	Imidazole-4-acetate (im4ac_e)
CE1918_e	5-hydroxytryptophol (CE1918_e)
ppp9_e	Protoporphyrin (ppp9_e)
sphgn_e	Sphinganine C18H40NO2 (sphgn_e)
selmeth_e	Selenomethionine (selmeth_e)
N1aspmd_e	N1-Acetylspermidine (N1aspmd_e)
C13856_e	2-Arachidonoylglycerol (C13856_e)
prist_e	Pristanic acid (prist_e)
CE2049_e	12,13-hydroxyoctadec-9(Z)-enoate (CE2049_e)
coke_e	Cocaine (coke_e)
coke_c	Cocaine (coke_c)
5a2opntn_e	5-Amino-2-oxopentanoate (5a2opntn_e)
5a2opntn_x	5-Amino-2-oxopentanoate (5a2opntn_x)
5a2opntn_c	5-Amino-2-oxopentanoate (5a2opntn_c)
arg__D_c	D-Arginine (arg__D_c)
arg__D_e	D-Arginine (arg__D_e)
dopa4sf_c	Dopamine 4-O-Sulphate (dopa4sf_c)
dopa4glcur_c	Dopamine-4-O-Glucuronide (dopa4glcur_c)
dopa4sf_e	Dopamine 4-O-Sulphate (dopa4sf_e)
dopa4glcur_e	Dopamine-4-O-Glucuronide (dopa4glcur_e)
5cysgly34dhphe_e	5-S-Cysteinylglycine Dopa (5cysgly34dhphe_e)
CE1261_e	5-S-Cysteinyldopa (CE1261_e)
23dh1i56dio_c	2,3-Dihydro-1H-Indole-5,6-Dione (23dh1i56dio_c)
ind56qn_c	Indole-5,6-Quinone (ind56qn_c)
4glu56dihdind_c	4-S-Glutathionyl-5,6-Dihydroxyindoline (4glu56dihdind_c)
4glu56dihdind_e	4-S-Glutathionyl-5,6-Dihydroxyindoline (4glu56dihdind_e)
5cysdopa_e	5-S-Cysteinyldopamine (5cysdopa_e)
CE5025_e	5-S-glutathionyl-dopamine (CE5025_e)
CE2172_e	6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline (CE2172_e)
CE5629_e	1,2-dehydrosalsolinol (CE5629_e)
sphings_r	Sphingosine cytosol (sphings_r)
Rtotal_r	Rtotal c (Rtotal_r)
Rtotal_g	Rtotal c (Rtotal_g)
sphings_g	Sphingosine cytosol (sphings_g)
sphgn_g	Sphinganine C18H40NO2 (sphgn_g)
dhcrm_hs_g	Dihydroceramide (homo sapiens) (dhcrm_hs_g)
phcrm_hs_g	Phytoceramide (phcrm_hs_g)
phsphings_g	Phytosphingosine (phsphings_g)
phcrm_hs_r	Phytoceramide (phcrm_hs_r)
phsphings_r	Phytosphingosine (phsphings_r)
gm2_hs_l	Ganglioside GM2 (homo sapiens) (gm2_hs_l)
gm1_hs_l	Ganglioside GM1 (homo sapiens) (gm1_hs_l)
ga2_hs_l	GA2 (homo sapiens) (ga2_hs_l)
ga1_hs_l	GA1 (homo sapiens) (ga1_hs_l)
gd2_hs_l	GD2 (homo sapiens) (gd2_hs_l)
gd1b_hs_l	GD1b (homo sapiens) (gd1b_hs_l)
gd3_hs_e	GD3 (homo sapiens) (gd3_hs_e)
ga1_hs_e	GA1 (homo sapiens) (ga1_hs_e)
galgluside_hs_e	Galactosyl glucosyl ceramide (galgluside_hs_e)
gluside_hs_e	Glucocerebroside (homo sapiens) (gluside_hs_e)
gm1_hs_g	Ganglioside GM1 (homo sapiens) (gm1_hs_g)
gm1_hs_e	Ganglioside GM1 (homo sapiens) (gm1_hs_e)
gm2_hs_e	Ganglioside GM2 (homo sapiens) (gm2_hs_e)
gm3_hs_l	Ganglioside GM3 (homo sapiens) (gm3_hs_l)
gd3_hs_l	GD3 (homo sapiens) (gd3_hs_l)
gm3_hs_e	Ganglioside GM3 (homo sapiens) (gm3_hs_e)
gm1_hs_c	Ganglioside GM1 (homo sapiens) (gm1_hs_c)
gd1a_hs_c	GD1a (homo sapiens) (gd1a_hs_c)
gd1b_hs_c	GD1b (homo sapiens) (gd1b_hs_c)
gt1b_hs_c	GT1b (homo sapiens) (gt1b_hs_c)
ga2_hs_c	GA2 (homo sapiens) (ga2_hs_c)
gm2_hs_c	Ganglioside GM2 (homo sapiens) (gm2_hs_c)
gm1b_hs_e	GM1b (homo sapiens) (gm1b_hs_e)
gd1b_hs_e	GD1b (homo sapiens) (gd1b_hs_e)
acnam_n	N-Acetylneuraminate (acnam_n)
gm1_hs_n	Ganglioside GM1 (homo sapiens) (gm1_hs_n)
gd1a_hs_n	GD1a (homo sapiens) (gd1a_hs_n)
dag_hs_g	Diacylglycerol (homo sapiens) (dag_hs_g)
pchol_hs_n	Phosphatidylcholine (homo sapiens) (pchol_hs_n)
sphmyln_hs_n	Sphingomyelin (homo sapiens) (sphmyln_hs_n)
phsphings_c	Phytosphingosine (phsphings_c)
phsph1p_c	Phytosphingosine-1-Phosphate (phsph1p_c)
sphgn_n	Sphinganine C18H40NO2 (sphgn_n)
sph1p_n	Sphinganine 1 phosphate C18H39NO5P (sph1p_n)
sphmyln_hs_l	Sphingomyelin (homo sapiens) (sphmyln_hs_l)
atp_l	ATP C10H12N5O13P3 (atp_l)
adp_l	ADP C10H12N5O10P2 (adp_l)
cholp_n	Choline phosphate C5H13NO4P (cholp_n)
cmpacna_e	CMP-N-acetylneuraminate (cmpacna_e)
thcrm_hs_c	Trihexosyl ceramide (homo sapiens) (thcrm_hs_c)
thcrm_hs_l	Trihexosyl ceramide (homo sapiens) (thcrm_hs_l)
phcrm_hs_c	Phytoceramide (phcrm_hs_c)
gda1_hs_n	Gda1 Hs (gda1_hs_n)
hhxdcal_c	2-Hydroxyhexadecanal (hhxdcal_c)
34dhpe_c	3,4-Dihydroxyphenylethanol (34dhpe_c)
34dhpe_e	3,4-Dihydroxyphenylethanol (34dhpe_e)
sphs1p_n	Sphingosine 1-phosphate (sphs1p_n)
6hddopaqn_c	6-Hydroxydopamine-Quinone (6hddopaqn_c)
gd3_hs_c	GD3 (homo sapiens) (gd3_hs_c)
gd3_hs_m	GD3 (homo sapiens) (gd3_hs_m)
15HPET_x	15-Hydroperoxyeicosatetraenoic acid (15HPET_x)
15HPET_r	15-Hydroperoxyeicosatetraenoic acid (15HPET_r)
Ser_Gly_Ala_X_Gly_r	Protein-linked serine residue (glycosaminoglycan attachment site) (Ser_Gly_Ala_X_Gly_r)
xolest2_hs_l	Cholesterol ester (from FULLR2) (xolest2_hs_l)
xolest2_hs_r	Cholesterol ester (from FULLR2) (xolest2_hs_r)
M02694_c	Pentanoyl Coenzyme A (M02694_c)
M02694_m	Pentanoyl Coenzyme A (M02694_m)
C01601_e	Nonanoate (C01601_e)
M02616_c	Nonanoyl Coenzyme A (M02616_c)
M02616_m	Nonanoyl Coenzyme A (M02616_m)
M03117_e	Undecylic Acid (M03117_e)
M03117_c	Undecylic Acid (M03117_c)
M03116_c	Undecanoyl Coenzyme A (M03116_c)
M03116_m	Undecanoyl Coenzyme A (M03116_m)
M03051_e	Tridecanoic Acid (M03051_e)
M03051_c	Tridecanoic Acid (M03051_c)
M00129_c	9E-Tetradecenoyl Coenzyme A (M00129_c)
M02745_e	5Z-Tetradecenoic Acid (M02745_e)
M02745_c	5Z-Tetradecenoic Acid (M02745_c)
M01141_c	5Z-Tetradecenoyl Coenzyme A (M01141_c)
M01197_e	7Z-Hexadecenoic Acid (M01197_e)
M01197_c	7Z-Hexadecenoic Acid (M01197_c)
M01191_c	7Z-Hexadecenoyl Coenzyme A (M01191_c)
M00003_c	10Z-Heptadecenoic Acid (M00003_c)
M00004_c	10Z-Heptadecenoyl Coenzyme A (M00004_c)
M01238_c	9Z-Heptadecenoic Acid (M01238_c)
M01237_c	9Z-Heptadecenoyl Coenzyme A (M01237_c)
M01238_e	9Z-Heptadecenoic Acid (M01238_e)
M00019_e	13Z-Octadecenoic Acid (M00019_e)
M00019_c	13Z-Octadecenoic Acid (M00019_c)
M00020_c	13Z-Octadecenoyl Coenzyme A (M00020_c)
M00127_c	9E-Octadecenoic Acid (M00127_c)
M00115_c	7Z-Octadecenoic Acid (M00115_c)
M02613_e	Nonadecanoic Acid (M02613_e)
M02613_c	Nonadecanoic Acid (M02613_c)
M02612_c	Nonadecanoyl Coenzyme A (M02612_c)
M00017_c	13Z-Eicosenoic Acid (M00017_c)
M00018_c	13Z-Eicosenoyl Coenzyme A (M00018_c)
M00017_e	13Z-Eicosenoic Acid (M00017_e)
